,Date,Close,buy,share,cost,total_shares,total_cost,stock_value,ex_dividend_date,dividend_amount,dividend_cash,capital_gains,dividend_ratio
2066,2016-05-16,20.84,1,1000,20840.0,101000,2330959.9970000004,2104840.0,0,0.0,0.0,-9.700724048933578,0.0
2067,2016-05-17,20.91,0,0,0.0,101000,2330959.9970000004,2111910.0,0,0.0,0.0,-9.397415540460706,0.0
2068,2016-05-18,20.93,0,0,0.0,101000,2330959.9970000004,2113930.0,0,0.0,0.0,-9.310755966611314,0.0
2069,2016-05-19,20.809999,0,0,0.0,101000,2330959.9970000004,2101809.899,0,0.0,0.0,-9.830717742686348,0.0
2070,2016-05-20,20.879999,0,0,0.0,101000,2330959.9970000004,2108879.899,0,0.0,0.0,-9.527409234213478,0.0
2071,2016-05-23,21.309999,0,0,0.0,101000,2330959.9970000004,2152309.899,0,0.0,0.0,-7.66422839645155,0.0
2072,2016-05-24,21.299999,0,0,0.0,101000,2330959.9970000004,2151299.8989999997,0,0.0,0.0,-7.707558183376266,0.0
2073,2016-05-25,21.41,0,0,0.0,101000,2330959.9970000004,2162410.0,0,0.0,0.0,-7.230926194225907,0.0
2074,2016-05-26,21.49,0,0,0.0,101000,2330959.9970000004,2170490.0,0,0.0,0.0,-6.8842878988283385,0.0
2075,2016-05-27,21.68,0,0,0.0,101000,2330959.9970000004,2189680.0,0,0.0,0.0,-6.061021947259116,0.0
2076,2016-05-30,21.92,0,0,0.0,101000,2330959.9970000004,2213920.0,0,0.0,0.0,-5.021107061066412,0.0
2077,2016-05-31,21.950001,0,0,0.0,101000,2330959.9970000004,2216950.1010000003,0,0.0,0.0,-4.89111336731362,0.0
2078,2016-06-01,22.049999,0,0,0.0,101000,2330959.9970000004,2227049.8989999997,0,0.0,0.0,-4.457824164024068,0.0
2079,2016-06-02,22.049999,0,0,0.0,101000,2330959.9970000004,2227049.8989999997,0,0.0,0.0,-4.457824164024068,0.0
2080,2016-06-03,22.030001,0,0,0.0,101000,2330959.9970000004,2225030.101,0,0.0,0.0,-4.5444750719160725,0.0
2081,2016-06-04,22.190001,0,0,0.0,101000,2330959.9970000004,2241190.101,0,0.0,0.0,-3.851198481120937,0.0
2082,2016-06-06,21.98,0,0,0.0,101000,2330959.9970000004,2219980.0,0,0.0,0.0,-4.761128339518236,0.0
2083,2016-06-07,22.290001,0,0,0.0,101000,2330959.9970000004,2251290.101,0,0.0,0.0,-3.4179006118739768,0.0
2084,2016-06-08,22.360001,0,0,0.0,101000,2330959.9970000004,2258360.1010000003,0,0.0,0.0,-3.114592103401085,0.0
2085,2016-06-13,22.059999,0,0,0.0,101000,2330959.9970000004,2228059.899,0,0.0,0.0,-4.414494377099352,0.0
2086,2016-06-14,22.280001,0,0,0.0,101000,2330959.9970000004,2250280.101,0,0.0,0.0,-3.4612303987986732,0.0
2087,2016-06-15,22.27,1,1000,22270.0,102000,2353229.9970000004,2271540.0,0,0.0,0.0,-3.4713987627279264,0.0
2088,2016-06-16,22.08,0,0,0.0,102000,2353229.9970000004,2252160.0,0,0.0,0.0,-4.294947673149197,0.0
2089,2016-06-17,22.18,0,0,0.0,102000,2353229.9970000004,2262360.0,0,0.0,0.0,-3.861500878190634,0.0
2090,2016-06-20,22.440001,0,0,0.0,102000,2353229.9970000004,2288880.102,0,0.0,0.0,-2.734534876830421,0.0
2091,2016-06-21,22.58,0,0,0.0,102000,2353229.9970000004,2303160.0,0,0.0,0.0,-2.12771369835638,0.0
2092,2016-06-22,22.58,0,0,0.0,102000,2353229.9970000004,2303160.0,0,0.0,0.0,-2.12771369835638,0.0
2093,2016-06-23,22.5,0,0,0.0,102000,2353229.9970000004,2295000.0,0,0.0,0.0,-2.4744711343232306,0.0
2094,2016-06-24,21.99,0,0,0.0,102000,2353229.9970000004,2242980.0,0,0.0,0.0,-4.685049788611904,0.0
2095,2016-06-27,22.139999,0,0,0.0,102000,2353229.9970000004,2258279.898,0,0.0,0.0,-4.034883930642007,0.0
2096,2016-06-28,22.290001,0,0,0.0,102000,2353229.9970000004,2273580.102,0,0.0,0.0,-3.3847050692682665,0.0
2097,2016-06-29,22.5,0,0,0.0,102000,2353229.9970000004,2295000.0,0,0.0,0.0,-2.4744711343232306,0.0
2098,2016-06-30,22.6,0,0,0.0,102000,2353229.9970000004,2305200.0,0,0.0,0.0,-2.041024339364667,0.0
2099,2016-07-01,22.799999,0,0,0.0,102000,2353229.9970000004,2325599.898,0,0.0,0.0,-1.1741350839154883,0.0
2100,2016-07-04,22.99,0,0,0.0,102000,2353229.9970000004,2344980.0,0,0.0,0.0,-0.35058183902627,0.0
2101,2016-07-05,22.940001,0,0,0.0,102000,2353229.9970000004,2339880.102,0,0.0,0.0,-0.567300902037604,0.0
2102,2016-07-06,22.66,0,0,0.0,102000,2353229.9970000004,2311320.0,0,0.0,0.0,-1.7809562623895294,0.0
2103,2016-07-07,22.860001,0,0,0.0,102000,2353229.9970000004,2331720.102,0,0.0,0.0,-0.9140583380044547,0.0
2104,2016-07-08,22.860001,0,0,0.0,102000,2353229.9970000004,2331720.102,0,0.0,0.0,-0.9140583380044547,0.0
2105,2016-07-11,23.42,0,0,0.0,102000,2353229.9970000004,2388840.0,0,0.0,0.0,1.5132393792955527,0.0
2106,2016-07-12,23.43,0,0,0.0,102000,2353229.9970000004,2389860.0,0,0.0,0.0,1.556584058791409,0.0
2107,2016-07-13,23.790001,0,0,0.0,102000,2353229.9970000004,2426580.102,0,0.0,0.0,3.116996855110185,0.0
2108,2016-07-14,23.799999,0,0,0.0,102000,2353229.9970000004,2427599.898,0,0.0,0.0,3.1603328656701457,0.0
2109,2016-07-15,23.940001,1,1000,23940.001,103000,2377169.9980000006,2465820.1029999997,0,0.0,0.0,3.7292286657909868,0.0
2110,2016-07-18,24.129999,0,0,0.0,103000,2377169.9980000006,2485389.8970000003,0,0.0,0.0,4.552467812190507,0.0
2111,2016-07-19,24.200001,0,0,0.0,103000,2377169.9980000006,2492600.103,0,0.0,0.0,4.855778303491759,0.0
2112,2016-07-20,24.049999,0,0,0.0,103000,2377169.9980000006,2477149.897,0,0.0,0.0,4.205837154436409,0.0
2113,2016-07-21,24.26,0,0,0.0,103000,2377169.9980000006,2498780.0,0,0.0,0.0,5.1157469639240905,0.0
2114,2016-07-22,24.24,0,0,0.0,103000,2377169.9980000006,2496720.0,0,0.0,0.0,5.0290892994855705,0.0
2115,2016-07-25,24.17,0,0,0.0,103000,2377169.9980000006,2489510.0,0,0.0,0.0,4.725787473950753,0.0
2116,2016-07-26,24.190001,0,0,0.0,103000,2377169.9980000006,2491570.1029999997,0,0.0,0.0,4.81244947127248,0.0
2117,2016-07-27,24.33,0,0,0.0,103000,2377169.9980000006,2505990.0,0,0.0,0.0,5.419048789458909,0.0
2118,2016-07-28,24.42,0,0,0.0,103000,2377169.9980000006,2515260.0,0,0.0,0.0,5.809008279432247,0.0
2119,2016-07-29,24.370001,0,0,0.0,103000,2377169.9980000006,2510110.1029999997,0,0.0,0.0,5.592368451219155,0.0
2120,2016-08-01,24.549999,0,0,0.0,103000,2377169.9980000006,2528649.897,0,0.0,0.0,6.372278765399396,0.0
2121,2016-08-02,24.610001,0,0,0.0,103000,2377169.9980000006,2534830.103,0,0.0,0.0,6.632260424481408,0.0
2122,2016-08-03,24.49,0,0,0.0,103000,2377169.9980000006,2522470.0,0,0.0,0.0,6.112310104967064,0.0
2123,2016-08-04,24.469999,0,0,0.0,103000,2377169.9980000006,2520409.8970000003,0,0.0,0.0,6.025648107645337,0.0
2124,2016-08-05,24.58,0,0,0.0,103000,2377169.9980000006,2531740.0,0,0.0,0.0,6.502269594940402,0.0
2125,2016-08-08,24.67,0,0,0.0,103000,2377169.9980000006,2541010.0,0,0.0,0.0,6.8922290849137395,0.0
2126,2016-08-09,24.68,0,0,0.0,103000,2377169.9980000006,2542040.0,0,0.0,0.0,6.935557917132999,0.0
2127,2016-08-10,24.67,0,0,0.0,103000,2377169.9980000006,2541010.0,0,0.0,0.0,6.8922290849137395,0.0
2128,2016-08-11,24.48,0,0,0.0,103000,2377169.9980000006,2521440.0,0,0.0,0.0,6.068981272747805,0.0
2129,2016-08-12,24.559999,0,0,0.0,103000,2377169.9980000006,2529679.8970000003,0,0.0,0.0,6.415607597618675,0.0
2130,2016-08-15,24.59,1,1000,24590.0,104000,2401759.9980000006,2557360.0,0,0.0,0.0,6.478582461593624,0.0
2131,2016-08-16,24.639999,0,0,0.0,104000,2401759.9980000006,2562559.896,0,0.0,0.0,6.695086025826946,0.0
2132,2016-08-17,24.58,0,0,0.0,104000,2401759.9980000006,2556320.0,0,0.0,0.0,6.435280882715383,0.0
2133,2016-08-18,24.719999,0,0,0.0,104000,2401759.9980000006,2570879.896,0,0.0,0.0,7.041498656852871,0.0
2134,2016-08-19,24.65,0,0,0.0,104000,2401759.9980000006,2563600.0,0,0.0,0.0,6.738391934863067,0.0
2135,2016-08-22,24.299999,0,0,0.0,104000,2401759.9980000006,2527199.896,0,0.0,0.0,5.222832343966766,0.0
2136,2016-08-23,24.41,0,0,0.0,104000,2401759.9980000006,2538640.0,0,0.0,0.0,5.699154041785293,0.0
2137,2016-08-24,24.4,0,0,0.0,104000,2401759.9980000006,2537600.0,0,0.0,0.0,5.655852462907052,0.0
2138,2016-08-25,24.66,0,0,0.0,104000,2401759.9980000006,2564640.0,0,0.0,0.0,6.781693513741308,0.0
2139,2016-08-26,24.700001,0,0,0.0,104000,2401759.9980000006,2568800.104,0,0.0,0.0,6.954904159412149,0.0
2140,2016-08-29,24.6,0,0,0.0,104000,2401759.9980000006,2558400.0,0,0.0,0.0,6.521884040471863,0.0
2141,2016-08-30,24.74,0,0,0.0,104000,2401759.9980000006,2572960.0,0,0.0,0.0,7.128106144767232,0.0
2142,2016-08-31,24.65,0,0,0.0,104000,2401759.9980000006,2563600.0,0,0.0,0.0,6.738391934863067,0.0
2143,2016-09-01,24.389999,0,0,0.0,104000,2401759.9980000006,2536559.896,0,0.0,0.0,5.612546553870931,0.0
2144,2016-09-02,24.4,0,0,0.0,104000,2401759.9980000006,2537600.0,0,0.0,0.0,5.655852462907052,0.0
2145,2016-09-05,24.65,0,0,0.0,104000,2401759.9980000006,2563600.0,0,0.0,0.0,6.738391934863067,0.0
2146,2016-09-06,24.860001,0,0,0.0,104000,2401759.9980000006,2585440.104,0,0.0,0.0,7.647729421464,0.0
2147,2016-09-07,25.0,0,0,0.0,104000,2401759.9980000006,2600000.0,0,0.0,0.0,8.253947195601489,0.0
2148,2016-09-08,25.08,0,0,0.0,104000,2401759.9980000006,2608320.0,0,0.0,0.0,8.600359826627413,0.0
2149,2016-09-09,24.950001,0,0,0.0,104000,2401759.9980000006,2594800.104,0,0.0,0.0,8.037443631368165,0.0
2150,2016-09-10,24.74,0,0,0.0,104000,2401759.9980000006,2572960.0,0,0.0,0.0,7.128106144767232,0.0
2151,2016-09-12,24.549999,0,0,0.0,104000,2401759.9980000006,2553199.896,0,0.0,0.0,6.305371815922781,0.0
2152,2016-09-13,24.370001,0,0,0.0,104000,2401759.9980000006,2534480.104,0,0.0,0.0,5.52595205643021,0.0
2153,2016-09-14,24.35,0,0,0.0,104000,2401759.9980000006,2532400.0,0,0.0,0.0,5.439344568515849,0.0
2154,2016-09-19,24.77,1,1000,24770.0,105000,2426529.9980000006,2600850.0,0,0.0,0.0,7.1839211608213285,0.0
2155,2016-09-20,24.799999,0,0,0.0,105000,2426529.9980000006,2603999.895,0,0.0,0.0,7.313731837079039,0.0
2156,2016-09-21,24.950001,0,0,0.0,105000,2426529.9980000006,2619750.105,0,0.0,0.0,7.962815508535054,0.0
2157,2016-09-22,25.01,0,0,0.0,105000,2426529.9980000006,2626050.0,0,0.0,0.0,8.222441188217255,0.0
2158,2016-09-23,25.02,0,0,0.0,105000,2426529.9980000006,2627100.0,0,0.0,0.0,8.265712856025418,0.0
2159,2016-09-26,24.85,0,0,0.0,105000,2426529.9980000006,2609250.0,0,0.0,0.0,7.530094503286637,0.0
2160,2016-09-27,24.85,0,0,0.0,105000,2426529.9980000006,2609250.0,0,0.0,0.0,7.530094503286637,0.0
2161,2016-09-28,24.85,0,0,0.0,105000,2426529.9980000006,2609250.0,0,0.0,0.0,7.530094503286637,0.0
2162,2016-09-29,25.1,0,0,0.0,105000,2426529.9980000006,2635500.0,0,0.0,0.0,8.611886198490728,0.0
2163,2016-09-30,25.1,0,0,0.0,105000,2426529.9980000006,2635500.0,0,0.0,0.0,8.611886198490728,0.0
2164,2016-10-03,25.049999,0,0,0.0,105000,2426529.9980000006,2630249.895,0,0.0,0.0,8.39552353228313,0.0
2165,2016-10-04,25.07,0,0,0.0,105000,2426529.9980000006,2632350.0,0,0.0,0.0,8.482071195066238,0.0
2166,2016-10-05,25.1,0,0,0.0,105000,2426529.9980000006,2635500.0,0,0.0,0.0,8.611886198490728,0.0
2167,2016-10-06,25.1,0,0,0.0,105000,2426529.9980000006,2635500.0,0,0.0,0.0,8.611886198490728,0.0
2168,2016-10-07,25.059999,0,0,0.0,105000,2426529.9980000006,2631299.895,0,0.0,0.0,8.438795200091294,0.0
2169,2016-10-11,24.879999,0,0,0.0,105000,2426529.9980000006,2612399.895,0,0.0,0.0,7.659905179544348,0.0
2170,2016-10-12,24.969999,0,0,0.0,105000,2426529.9980000006,2621849.895,0,0.0,0.0,8.04935018981782,0.0
2171,2016-10-13,24.870001,0,0,0.0,105000,2426529.9980000006,2611350.105,0,0.0,0.0,7.616642166069745,0.0
2172,2016-10-14,24.66,0,0,0.0,105000,2426529.9980000006,2589300.0,0,0.0,0.0,6.707932814931528,0.0
2173,2016-10-17,24.690001,1,1000,24690.001,106000,2451219.999000001,2617140.1059999997,0,0.0,0.0,6.768878642785538,0.0
2174,2016-10-18,24.809999,0,0,0.0,106000,2451219.999000001,2629859.8940000003,0,0.0,0.0,7.2877952641083805,0.0
2175,2016-10-19,24.950001,0,0,0.0,106000,2451219.999000001,2644700.106,0,0.0,0.0,7.89321672795308,0.0
2176,2016-10-20,25.01,0,0,0.0,106000,2451219.999000001,2651060.0,0,0.0,0.0,8.152675038614483,0.0
2177,2016-10-21,25.0,0,0,0.0,106000,2451219.999000001,2650000.0,0,0.0,0.0,8.10943126610804,0.0
2178,2016-10-24,25.09,0,0,0.0,106000,2451219.999000001,2659540.0,0,0.0,0.0,8.498625218666028,0.0
2179,2016-10-25,25.35,0,0,0.0,106000,2451219.999000001,2687100.0,0,0.0,0.0,9.622963303833552,0.0
2180,2016-10-26,23.790001,0,0,0.0,106000,2451219.999000001,2521740.106,1,1.3,137800.0,2.876939117205667,0.05128205128205128
2181,2016-10-27,23.75,0,0,0.0,106000,2451219.999000001,2517500.0,0,0.0,0.0,2.7039597028026376,0.0
2182,2016-10-28,23.75,0,0,0.0,106000,2451219.999000001,2517500.0,0,0.0,0.0,2.7039597028026376,0.0
2183,2016-10-31,23.799999,0,0,0.0,106000,2451219.999000001,2522799.894,0,0.0,0.0,2.920174240957597,0.0
2184,2016-11-01,23.700001,0,0,0.0,106000,2451219.999000001,2512200.106,0,0.0,0.0,2.487745164647678,0.0
2185,2016-11-02,23.280001,0,0,0.0,106000,2451219.999000001,2467680.1059999997,0,0.0,0.0,0.6715067193770439,0.0
2186,2016-11-03,23.09,0,0,0.0,106000,2451219.999000001,2447540.0,0,0.0,0.0,-0.15012928262261482,0.0
2187,2016-11-04,23.059999,0,0,0.0,106000,2451219.999000001,2444359.8940000003,0,0.0,0.0,-0.27986492451918205,0.0
2188,2016-11-07,23.27,0,0,0.0,106000,2451219.999000001,2466620.0,0,0.0,0.0,0.6282586224933631,0.0
2189,2016-11-08,23.4,0,0,0.0,106000,2451219.999000001,2480400.0,0,0.0,0.0,1.190427665077125,0.0
2190,2016-11-09,22.719999,0,0,0.0,106000,2451219.999000001,2408319.8940000003,0,0.0,0.0,-1.7501531897382512,0.0
2191,2016-11-10,23.26,0,0,0.0,106000,2451219.999000001,2465560.0,0,0.0,0.0,0.5850148499869199,0.0
2192,2016-11-11,22.700001,0,0,0.0,106000,2451219.999000001,2406200.106,0,0.0,0.0,-1.8366320859966436,0.0
2193,2016-11-14,22.889999,0,0,0.0,106000,2451219.999000001,2426339.894,0,0.0,0.0,-1.0150090571287356,0.0
2194,2016-11-15,22.74,1,1000,22740.0,107000,2473959.999000001,2433180.0,0,0.0,0.0,-1.648369376080634,0.0
2195,2016-11-16,22.780001,0,0,0.0,107000,2473959.999000001,2437460.107,0,0.0,0.0,-1.4753630622465417,0.0
2196,2016-11-17,22.65,0,0,0.0,107000,2473959.999000001,2423550.0,0,0.0,0.0,-2.0376238508454865,0.0
2197,2016-11-18,22.85,0,0,0.0,107000,2473959.999000001,2444950.0,0,0.0,0.0,-1.1726139069235921,0.0
2198,2016-11-21,22.940001,0,0,0.0,107000,2473959.999000001,2454580.107,0,0.0,0.0,-0.7833551071090263,0.0
2199,2016-11-22,23.190001,0,0,0.0,107000,2473959.999000001,2481330.107,0,0.0,0.0,0.2979073227933413,0.0
2200,2016-11-23,23.200001,0,0,0.0,107000,2473959.999000001,2482400.107,0,0.0,0.0,0.34115781998943606,0.0
2201,2016-11-24,23.17,0,0,0.0,107000,2473959.999000001,2479190.0,0,0.0,0.0,0.21140200335143863,0.0
2202,2016-11-25,23.23,0,0,0.0,107000,2473959.999000001,2485610.0,0,0.0,0.0,0.4709049865280069,0.0
2203,2016-11-28,23.290001,0,0,0.0,107000,2473959.999000001,2492030.107,0,0.0,0.0,0.7304122947542884,0.0
2204,2016-11-29,23.25,0,0,0.0,107000,2473959.999000001,2487750.0,0,0.0,0.0,0.5574059809201962,0.0
2205,2016-11-30,23.26,0,0,0.0,107000,2473959.999000001,2488820.0,0,0.0,0.0,0.600656478116291,0.0
2206,2016-12-01,23.32,0,0,0.0,107000,2473959.999000001,2495240.0,0,0.0,0.0,0.8601594612928593,0.0
2207,2016-12-02,23.129999,0,0,0.0,107000,2473959.999000001,2474909.893,0,0.0,0.0,0.0383956895173465,0.0
2208,2016-12-05,22.98,0,0,0.0,107000,2473959.999000001,2458860.0,0,0.0,0.0,-0.6103574433743608,0.0
2209,2016-12-06,23.139999,0,0,0.0,107000,2473959.999000001,2475979.893,0,0.0,0.0,0.0816461867134412,0.0
2210,2016-12-07,23.200001,0,0,0.0,107000,2473959.999000001,2482400.107,0,0.0,0.0,0.34115781998943606,0.0
2211,2016-12-08,23.33,0,0,0.0,107000,2473959.999000001,2496310.0,0,0.0,0.0,0.903409958488954,0.0
2212,2016-12-09,23.43,0,0,0.0,107000,2473959.999000001,2507010.0,0,0.0,0.0,1.335914930449901,0.0
2213,2016-12-12,23.27,0,0,0.0,107000,2473959.999000001,2489890.0,0,0.0,0.0,0.6439069753123857,0.0
2214,2016-12-13,23.280001,0,0,0.0,107000,2473959.999000001,2490960.107,0,0.0,0.0,0.6871617975581937,0.0
2215,2016-12-14,23.299999,0,0,0.0,107000,2473959.999000001,2493099.893,0,0.0,0.0,0.7736541418509565,0.0
2216,2016-12-15,23.299999,1,1000,23299.999,108000,2497259.9980000006,2516399.892,0,0.0,0.0,0.766435774221671,0.0
2217,2016-12-16,23.309999,0,0,0.0,108000,2497259.9980000006,2517479.892,0,0.0,0.0,0.8096831734057746,0.0
2218,2016-12-19,23.07,0,0,0.0,108000,2497259.9980000006,2491560.0,0,0.0,0.0,-0.22825008227279514,0.0
2219,2016-12-20,23.1,0,0,0.0,108000,2497259.9980000006,2494800.0,0,0.0,0.0,-0.09850788472048407,0.0
2220,2016-12-21,23.030001,0,0,0.0,108000,2497259.9980000006,2487240.108,0,0.0,0.0,-0.4012353542692912,0.0
2221,2016-12-22,23.0,0,0,0.0,108000,2497259.9980000006,2484000.0,0,0.0,0.0,-0.530981876561521,0.0
2222,2016-12-23,22.85,0,0,0.0,108000,2497259.9980000006,2467800.0,0,0.0,0.0,-1.1796928643230762,0.0
2223,2016-12-26,22.9,0,0,0.0,108000,2497259.9980000006,2473200.0,0,0.0,0.0,-0.9634558684025579,0.0
2224,2016-12-27,22.860001,0,0,0.0,108000,2497259.9980000006,2468880.108,0,0.0,0.0,-1.1364411403990538,0.0
2225,2016-12-28,23.0,0,0,0.0,108000,2497259.9980000006,2484000.0,0,0.0,0.0,-0.530981876561521,0.0
2226,2016-12-29,22.99,0,0,0.0,108000,2497259.9980000006,2482920.0,0,0.0,0.0,-0.5742292757456247,0.0
2227,2016-12-30,23.07,0,0,0.0,108000,2497259.9980000006,2491560.0,0,0.0,0.0,-0.22825008227279514,0.0
2228,2017-01-03,23.120001,0,0,0.0,108000,2497259.9980000006,2496960.108,0,0.0,0.0,-0.012008761612357992,0.0
2229,2017-01-04,23.200001,0,0,0.0,108000,2497259.9980000006,2505600.108,0,0.0,0.0,0.3339704318604715,0.0
2230,2017-01-05,23.280001,0,0,0.0,108000,2497259.9980000006,2514240.108,0,0.0,0.0,0.679949625333301,0.0
2231,2017-01-06,23.34,0,0,0.0,108000,2497259.9980000006,2520720.0,0,0.0,0.0,0.9394296956980044,0.0
2232,2017-01-09,23.299999,0,0,0.0,108000,2497259.9980000006,2516399.892,0,0.0,0.0,0.766435774221671,0.0
2233,2017-01-10,23.41,0,0,0.0,108000,2497259.9980000006,2528280.0,0,0.0,0.0,1.2421614899867301,0.0
2234,2017-01-11,23.5,0,0,0.0,108000,2497259.9980000006,2538000.0,0,0.0,0.0,1.6313880826436633,0.0
2235,2017-01-12,23.58,0,0,0.0,108000,2497259.9980000006,2546640.0,0,0.0,0.0,1.9773672761164929,0.0
2236,2017-01-13,23.559999,0,0,0.0,108000,2497259.9980000006,2544479.892,0,0.0,0.0,1.8908681530083669,0.0
2237,2017-01-16,23.440001,1,1000,23440.001,109000,2520699.999000001,2554960.1089999997,0,0.0,0.0,1.3591506332998942,0.0
2238,2017-01-17,23.440001,0,0,0.0,109000,2520699.999000001,2554960.1089999997,0,0.0,0.0,1.3591506332998942,0.0
2239,2017-01-18,23.42,0,0,0.0,109000,2520699.999000001,2552780.0,0,0.0,0.0,1.2726623958712202,0.0
2240,2017-01-19,23.389999,0,0,0.0,109000,2520699.999000001,2549509.891,0,0.0,0.0,1.1429322018260155,0.0
2241,2017-01-20,23.35,0,0,0.0,109000,2520699.999000001,2545150.0,0,0.0,0.0,0.9699686995556358,0.0
2242,2017-01-23,23.48,0,0,0.0,109000,2520699.999000001,2559320.0,0,0.0,0.0,1.5321141355702925,0.0
2243,2017-01-24,23.540001,0,0,0.0,109000,2520699.999000001,2565860.109,0,0.0,0.0,1.7915701994650333,0.0
2244,2017-02-02,23.549999,0,0,0.0,109000,2520699.999000001,2566949.891,0,0.0,0.0,1.8348035076902085,0.0
2245,2017-02-03,23.65,0,0,0.0,109000,2520699.999000001,2577850.0,0,0.0,0.0,2.267227398050997,0.0
2246,2017-02-06,23.93,0,0,0.0,109000,2520699.999000001,2608370.0,0,0.0,0.0,3.4780021833133348,0.0
2247,2017-02-07,23.959999,0,0,0.0,109000,2520699.999000001,2611639.891,0,0.0,0.0,3.607723728967202,0.0
2248,2017-02-08,24.15,0,0,0.0,109000,2520699.999000001,2632350.0,0,0.0,0.0,4.4293252288766,0.0
2249,2017-02-09,24.190001,0,0,0.0,109000,2520699.999000001,2636710.1089999997,0,0.0,0.0,4.602297379538298,0.0
2250,2017-02-10,24.33,0,0,0.0,109000,2520699.999000001,2651970.0,0,0.0,0.0,5.207680447973817,0.0
2251,2017-02-13,24.33,0,0,0.0,109000,2520699.999000001,2651970.0,0,0.0,0.0,5.207680447973817,0.0
2252,2017-02-14,24.4,0,0,0.0,109000,2520699.999000001,2659600.0,0,0.0,0.0,5.510374144289401,0.0
2253,2017-02-15,24.59,1,1000,24590.0,110000,2545289.999000001,2704900.0,0,0.0,0.0,6.270798261208238,0.0
2254,2017-02-16,24.48,0,0,0.0,110000,2545289.999000001,2692800.0,0,0.0,0.0,5.795410387733944,0.0
2255,2017-02-17,24.450001,0,0,0.0,110000,2545289.999000001,2689500.11,0,0.0,0.0,5.6657634712216165,0.0
2256,2017-02-18,24.57,0,0,0.0,110000,2545289.999000001,2702700.0,0,0.0,0.0,6.1843641023947304,0.0
2257,2017-02-20,24.370001,0,0,0.0,110000,2545289.999000001,2680700.11,0,0.0,0.0,5.320026835967584,0.0
2258,2017-02-21,24.24,0,0,0.0,110000,2545289.999000001,2666400.0,0,0.0,0.0,4.758200481971846,0.0
2259,2017-02-22,24.379999,0,0,0.0,110000,2545289.999000001,2681799.89,0,0.0,0.0,5.363235271958467,0.0
2260,2017-02-23,24.440001,0,0,0.0,110000,2545289.999000001,2688400.11,0,0.0,0.0,5.622546391814863,0.0
2261,2017-02-24,24.48,0,0,0.0,110000,2545289.999000001,2692800.0,0,0.0,0.0,5.795410387733944,0.0
2262,2017-03-01,24.5,0,0,0.0,110000,2545289.999000001,2695000.0,0,0.0,0.0,5.881844546547452,0.0
2263,2017-03-02,24.5,0,0,0.0,110000,2545289.999000001,2695000.0,0,0.0,0.0,5.881844546547452,0.0
2264,2017-03-03,24.469999,0,0,0.0,110000,2545289.999000001,2691699.89,0,0.0,0.0,5.752188986619254,0.0
2265,2017-03-06,24.450001,0,0,0.0,110000,2545289.999000001,2689500.11,0,0.0,0.0,5.6657634712216165,0.0
2266,2017-03-07,24.51,0,0,0.0,110000,2545289.999000001,2696100.0,0,0.0,0.0,5.925061625954206,0.0
2267,2017-03-08,24.559999,0,0,0.0,110000,2545289.999000001,2701599.89,0,0.0,0.0,6.141142701280041,0.0
2268,2017-03-09,24.5,0,0,0.0,110000,2545289.999000001,2695000.0,0,0.0,0.0,5.881844546547452,0.0
2269,2017-03-10,24.4,0,0,0.0,110000,2545289.999000001,2684000.0,0,0.0,0.0,5.449673752479911,0.0
2270,2017-03-13,24.49,0,0,0.0,110000,2545289.999000001,2693900.0,0,0.0,0.0,5.8386274671406975,0.0
2271,2017-03-14,24.6,0,0,0.0,110000,2545289.999000001,2706000.0,0,0.0,0.0,6.314015340614993,0.0
2272,2017-03-15,24.59,1,1000,24590.0,111000,2569879.999000001,2729490.0,0,0.0,0.0,6.210795876154028,0.0
2273,2017-03-16,24.76,0,0,0.0,111000,2569879.999000001,2748360.0,0,0.0,0.0,6.945071406814711,0.0
2274,2017-03-17,24.799999,0,0,0.0,111000,2569879.999000001,2752799.889,0,0.0,0.0,7.117837800643513,0.0
2275,2017-03-20,24.92,0,0,0.0,111000,2569879.999000001,2766120.0,0,0.0,0.0,7.636154259201236,0.0
2276,2017-03-21,25.030001,0,0,0.0,111000,2569879.999000001,2778330.111,0,0.0,0.0,8.1112780394848,0.0
2277,2017-03-22,25.08,0,0,0.0,111000,2569879.999000001,2783880.0,0,0.0,0.0,8.327237111587761,0.0
2278,2017-03-23,25.0,0,0,0.0,111000,2569879.999000001,2775000.0,0,0.0,0.0,7.981695685394498,0.0
2279,2017-03-24,24.98,0,0,0.0,111000,2569879.999000001,2772780.0,0,0.0,0.0,7.895310328846182,0.0
2280,2017-03-27,24.860001,0,0,0.0,111000,2569879.999000001,2759460.111,0,0.0,0.0,7.377002508824118,0.0
2281,2017-03-28,24.75,0,0,0.0,111000,2569879.999000001,2747250.0,0,0.0,0.0,6.901878728540553,0.0
2282,2017-03-29,24.799999,0,0,0.0,111000,2569879.999000001,2752799.889,0,0.0,0.0,7.117837800643513,0.0
2283,2017-03-30,24.799999,0,0,0.0,111000,2569879.999000001,2752799.889,0,0.0,0.0,7.117837800643513,0.0
2284,2017-03-31,24.73,0,0,0.0,111000,2569879.999000001,2745030.0,0,0.0,0.0,6.815493371992237,0.0
2285,2017-04-05,24.91,0,0,0.0,111000,2569879.999000001,2765010.0,0,0.0,0.0,7.592961580927078,0.0
2286,2017-04-06,24.85,0,0,0.0,111000,2569879.999000001,2758350.0,0,0.0,0.0,7.33380551128213,0.0
